id,created_at,updated_at,alamat,provinsi,negara,kota,order
169,2023-11-03 07:34:09,2023-11-15 10:47:46,"Jln. Raya Blora, Blora, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Blora,169
168,2023-11-03 07:34:09,2023-11-15 10:47:46,"Jln. Raya Grobogan, Grobogan, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Grobogan,168
167,2023-11-03 07:34:09,2023-11-15 10:47:46,"Jln. Raya Pati, Pati, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Pati,167
166,2023-11-03 07:34:09,2023-11-15 10:47:46,"Jln. Raya Kudus, Kudus, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Kudus,166
165,2023-11-03 07:34:09,2023-11-15 10:47:46,"Jln. Raya Tegal, Tegal, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Tegal,165
164,2023-11-03 07:34:09,2023-11-15 10:47:46,"Jln. Raya Pekalongan, Pekalongan, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Pekalongan,164
163,2023-11-03 07:34:09,2023-11-15 10:47:46,"Jln. Raya Purwokerto, Banyumas, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Banyumas,163
162,2023-11-03 07:34:09,2023-11-15 10:47:46,"Jln. Ahmad Yani, Surakarta, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Surakarta,162
161,2023-11-03 07:34:09,2023-11-15 10:47:46,"Jln. Pahlawan, Semarang, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Semarang,161
160,2023-11-03 07:34:09,2023-11-15 10:47:46,"Jln. Raya Tuban, Tuban, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Tuban,160
159,2023-11-03 07:34:09,2023-11-15 10:47:46,"Jln. Raya Bojonegoro, Bojonegoro, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Bojonegoro,159
158,2023-11-03 07:34:09,2023-11-15 10:47:46,"Jln. Raya Nganjuk, Nganjuk, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Nganjuk,158
157,2023-11-03 07:34:09,2023-11-15 10:47:46,"Jln. Raya Madiun, Madiun, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Madiun,157
156,2023-11-03 07:34:09,2023-11-15 10:47:46,"Jln. Raya Probolinggo, Probolinggo, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Probolinggo,156
155,2023-11-03 07:34:09,2023-11-15 10:47:46,"Jln. Raya Pasuruan, Pasuruan, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Pasuruan,155
154,2023-11-03 07:34:09,2023-11-15 10:47:46,"Jln. Raya Banyuwangi, Banyuwangi, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Banyuwangi,154
153,2023-11-03 07:34:09,2023-11-15 10:47:46,"Jln. Raya Jember, Jember, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Jember,153
188,2023-11-03 07:34:08,2023-11-15 10:47:48,"Jln. Jendral Sudirman, Banjarmasin, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Banjarmasin,188
187,2023-11-03 07:34:08,2023-11-15 10:47:47,"Jln. Raya Bulungan, Tanjung Selor, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Tanjung Selor,187
186,2023-11-03 07:34:08,2023-11-15 10:47:47,"Jln. Raya Nunukan, Nunukan, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Nunukan,186
185,2023-11-03 07:34:08,2023-11-15 10:47:47,"Jln. Raya Mahakam Ulu, Long Iram, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Long Iram,185
184,2023-11-03 07:34:08,2023-11-15 10:47:47,"Jln. Raya Kutai Barat, Sendawar, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Sendawar,184
183,2023-11-03 07:34:08,2023-11-15 10:47:47,"Jln. Raya Paser, Tanah Grogot, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Tanah Grogot,183
182,2023-11-03 07:34:08,2023-11-15 10:47:47,"Jln. Raya Berau, Tanjung Redeb, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Tanjung Redeb,182
181,2023-11-03 07:34:08,2023-11-15 10:47:47,"Jln. Raya Kutai Kartanegara, Tenggarong, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Tenggarong,181
180,2023-11-03 07:34:08,2023-11-15 10:47:47,"Jln. Ahmad Yani, Balikpapan, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Balikpapan,180
179,2023-11-03 07:34:08,2023-11-15 10:47:47,"Jln. Jendral Sudirman, Samarinda, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Samarinda,179
178,2023-11-03 07:34:08,2023-11-15 10:47:47,"Jln. Raya Landak, Landak, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Landak,178
177,2023-11-03 07:34:08,2023-11-15 10:47:47,"Jln. Raya Sintang, Sintang, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Sintang,177
211,2023-11-03 07:34:07,2023-11-15 10:47:50,"Jln. Raya Tana Tidung, Tideng Pale, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Tidung,211
210,2023-11-03 07:34:07,2023-11-15 10:47:50,"Jln. Raya Malinau, Malinau, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Malinau,210
209,2023-11-03 07:34:07,2023-11-15 10:47:50,"Jln. Raya Nunukan, Nunukan, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Nunukan,209
208,2023-11-03 07:34:07,2023-11-15 10:47:50,"Jln. Raya Bulungan, Tanjung Palas, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Tanjung Palas,208
207,2023-11-03 07:34:07,2023-11-15 10:47:50,"Jln. Ahmad Yani, Tarakan, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Tarakan,207
206,2023-11-03 07:34:07,2023-11-15 10:47:50,"Jln. Jendral Sudirman, Tanjung Selor, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Tanjung Selor,206
205,2023-11-03 07:34:07,2023-11-15 10:47:50,"Jln. Raya Sukamara, Sukamara, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Sukamara,205
204,2023-11-03 07:34:07,2023-11-15 10:47:50,"Jln. Raya Pulang Pisau, Pulang Pisau, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Pulang Pisau,204
203,2023-11-03 07:34:07,2023-11-15 10:47:50,"Jln. Raya Murung Raya, Puruk Cahu, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Puruk Cahu,203
202,2023-11-03 07:34:07,2023-11-15 10:47:50,"Jln. Raya Gunung Mas, Kuala Kurun, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Kuala Kurun,202
201,2023-11-03 07:34:07,2023-11-15 10:47:49,"Jln. Raya Barito Selatan, Buntok, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Buntok,201
200,2023-11-03 07:34:07,2023-11-15 10:47:49,"Jln. Raya Katingan, Kasongan, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Kasongan,200
199,2023-11-03 07:34:07,2023-11-15 10:47:49,"Jln. Raya Kapuas, Pangkalan Bun, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Pangkalan Bun,199
198,2023-11-03 07:34:07,2023-11-15 10:47:49,"Jln. Ahmad Yani, Sampit, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Sampit,198
197,2023-11-03 07:34:07,2023-11-15 10:47:49,"Jln. Jendral Sudirman, Palangkaraya, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Palangkaraya,197
196,2023-11-03 07:34:07,2023-11-15 10:47:49,"Jln. Raya Barito Kuala, Marabahan, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Marabahan,196
195,2023-11-03 07:34:07,2023-11-15 10:47:49,"Jln. Raya Banjar, Martapura, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Martapura,195
194,2023-11-03 07:34:07,2023-11-15 10:47:49,"Jln. Raya Tabalong, Tanjung, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Tanjung,194
193,2023-11-03 07:34:07,2023-11-15 10:47:48,"Jln. Raya Kotabaru, Kotabaru, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Kotabaru,193
192,2023-11-03 07:34:07,2023-11-15 10:47:48,"Jln. Raya Tanah Laut, Pelaihari, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Pelaihari,192
191,2023-11-03 07:34:07,2023-11-15 10:47:48,"Jln. Raya Hulu Sungai Tengah, Barabai, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Barabai,191
190,2023-11-03 07:34:07,2023-11-15 10:47:48,"Jln. Raya Hulu Sungai Selatan, Kandangan, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Kandangan,190
189,2023-11-03 07:34:07,2023-11-15 10:47:48,"Jln. Ahmad Yani, Banjarbaru, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Banjarbaru,189
219,2023-11-03 07:34:06,2023-11-15 10:47:51,"Jln. Raya Kalimalang, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,219
218,2023-11-03 07:34:06,2023-11-15 10:47:51,"Jln. Ahmad Yani, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,218
217,2023-11-03 07:34:06,2023-11-15 10:47:50,"Jln. Raya Industri Jababeka, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,217
216,2023-11-03 07:34:06,2023-11-15 10:47:50,"Jln. P Bangka, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,216
215,2023-11-03 07:34:06,2023-11-15 10:47:50,"Jln. Akasia, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,215
214,2023-11-03 07:34:06,2023-11-15 10:47:50,"Jln. Raya Malinau, Malinau, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Malinau,214
213,2023-11-03 07:34:06,2023-11-15 10:47:50,"Jln. Raya Nunukan, Nunukan, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Nunukan,213
212,2023-11-03 07:34:06,2023-11-15 10:47:50,"Jln. Raya Bulungan, Tanjung Selor, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Tanjung Selor,212
225,2023-11-03 07:34:05,2023-11-15 10:47:52,"Jln. Riau, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,225
224,2023-11-03 07:34:05,2023-11-15 10:47:52,"Jln. Raya Bogor, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,224
223,2023-11-03 07:34:05,2023-11-15 10:47:51,"Jln. Raya Cikampek, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,223
222,2023-11-03 07:34:05,2023-11-15 10:47:51,"Jln. Gatot Subroto, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,222
221,2023-11-03 07:34:05,2023-11-15 10:47:51,"Jln. Sudirman, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,221
220,2023-11-03 07:34:05,2023-11-15 10:47:51,"Jln. Raya Margonda, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,220
243,2023-11-03 07:34:04,2023-11-15 10:47:54,"Jln. Jendral Sudirman, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,243
242,2023-11-03 07:34:04,2023-11-15 10:47:54,"Jln. Merdeka Timur, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,242
241,2023-11-03 07:34:04,2023-11-15 10:47:54,"Jln. Merdeka Barat, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,241
240,2023-11-03 07:34:04,2023-11-15 10:47:54,"Jln. MH Thamrin, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,240
239,2023-11-03 07:34:04,2023-11-15 10:47:53,"Jln. HR Rasuna Said, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,239
238,2023-11-03 07:34:04,2023-11-15 10:47:53,"Jln. Rasuna Said, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,238
237,2023-11-03 07:34:04,2023-11-15 10:47:53,"Jln. Gatot Subroto, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,237
236,2023-11-03 07:34:04,2023-11-15 10:47:53,"Jln. Thamrin, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,236
235,2023-11-03 07:34:04,2023-11-15 10:47:53,"Jln. Sudirman, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,235
234,2023-11-03 07:34:04,2023-11-15 10:47:53,"Jln. Soekarno-Hatta, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,234
233,2023-11-03 07:34:04,2023-11-15 10:47:53,"Jln. Buah Batu, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,233
232,2023-11-03 07:34:04,2023-11-15 10:47:52,"Jln. Terusan Pasteur, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,232
231,2023-11-03 07:34:04,2023-11-15 10:47:52,"Jln. Setiabudi, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,231
230,2023-11-03 07:34:04,2023-11-15 10:47:52,"Jln. Cihampelas, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,230
229,2023-11-03 07:34:04,2023-11-15 10:47:52,"Jln. Lembang, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,229
228,2023-11-03 07:34:04,2023-11-15 10:47:52,"Jln. Dago, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,228
227,2023-11-03 07:34:04,2023-11-15 10:47:52,"Jln. Asia Afrika, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,227
226,2023-11-03 07:34:04,2023-11-15 10:47:52,"Jln. Braga, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,226
260,2023-11-03 07:34:03,2023-11-15 10:47:56,"Jln. Raya Jember, Jember, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Jember,260
259,2023-11-03 07:34:03,2023-11-15 10:47:56,"Jln. Raya Lumajang, Lumajang, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Lumajang,259
258,2023-11-03 07:34:03,2023-11-15 10:47:56,"Jln. Raya Blitar, Blitar, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Blitar,258
257,2023-11-03 07:34:03,2023-11-15 10:47:56,"Jln. Raya Kediri, Kediri, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Kediri,257
256,2023-11-03 07:34:03,2023-11-15 10:47:55,"Jln. Raya Sidoarjo, Sidoarjo, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Sidoarjo,256
255,2023-11-03 07:34:03,2023-11-15 10:47:55,"Jln. Ahmad Yani, Malang, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Malang,255
254,2023-11-03 07:34:03,2023-11-15 10:47:55,"Jln. Basuki Rahmat, Surabaya, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Surabaya,254
253,2023-11-03 07:34:03,2023-11-15 10:47:55,"Jln. Raya Serang-Pandeglang, Rangkasbitung, Banten, Indonesia",Banten,Indonesia,Rangkasbitung,253
252,2023-11-03 07:34:03,2023-11-15 10:47:55,"Jln. Raya Soekarno-Hatta, Serang Timur, Banten, Indonesia",Banten,Indonesia,Serang Timur,252
251,2023-11-03 07:34:03,2023-11-15 10:47:55,"Jln. Raya Cilegon-Serang, Anyer, Banten, Indonesia",Banten,Indonesia,Anyer,251
250,2023-11-03 07:34:03,2023-11-15 10:47:55,"Jln. Raya Labuan, Labuan, Banten, Indonesia",Banten,Indonesia,Labuan,250
249,2023-11-03 07:34:03,2023-11-15 10:47:55,"Jln. Raya Lebak, Rangkasbitung, Banten, Indonesia",Banten,Indonesia,Rangkasbitung,249
248,2023-11-03 07:34:03,2023-11-15 10:47:55,"Jln. Raya Pandeglang, Pandeglang, Banten, Indonesia",Banten,Indonesia,Pandeglang,248
247,2023-11-03 07:34:03,2023-11-15 10:47:54,"Jln. Raya Serang, Cilegon, Banten, Indonesia",Banten,Indonesia,Cilegon,247
246,2023-11-03 07:34:03,2023-11-15 10:47:54,"Jln. Ahmad Yani, Tangerang, Banten, Indonesia",Banten,Indonesia,Tangerang,246
245,2023-11-03 07:34:03,2023-11-15 10:47:54,"Jln. Jenderal Sudirman, Serang, Banten, Indonesia",Banten,Indonesia,Serang,245
244,2023-11-03 07:34:03,2023-11-15 10:47:54,"Jln. Sultan Agung, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,244
276,2023-11-03 07:34:02,2023-11-15 10:47:58,"Jln. Raya Blora, Blora, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Blora,276
275,2023-11-03 07:34:02,2023-11-15 10:47:58,"Jln. Raya Grobogan, Grobogan, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Grobogan,275
274,2023-11-03 07:34:02,2023-11-15 10:47:57,"Jln. Raya Pati, Pati, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Pati,274
273,2023-11-03 07:34:02,2023-11-15 10:47:57,"Jln. Raya Kudus, Kudus, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Kudus,273
272,2023-11-03 07:34:02,2023-11-15 10:47:57,"Jln. Raya Tegal, Tegal, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Tegal,272
271,2023-11-03 07:34:02,2023-11-15 10:47:57,"Jln. Raya Pekalongan, Pekalongan, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Pekalongan,271
270,2023-11-03 07:34:02,2023-11-15 10:47:57,"Jln. Raya Purwokerto, Banyumas, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Banyumas,270
269,2023-11-03 07:34:02,2023-11-15 10:47:57,"Jln. Ahmad Yani, Surakarta, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Surakarta,269
268,2023-11-03 07:34:02,2023-11-15 10:47:57,"Jln. Pahlawan, Semarang, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Semarang,268
267,2023-11-03 07:34:02,2023-11-15 10:47:56,"Jln. Raya Tuban, Tuban, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Tuban,267
266,2023-11-03 07:34:02,2023-11-15 10:47:56,"Jln. Raya Bojonegoro, Bojonegoro, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Bojonegoro,266
265,2023-11-03 07:34:02,2023-11-15 10:47:56,"Jln. Raya Nganjuk, Nganjuk, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Nganjuk,265
264,2023-11-03 07:34:02,2023-11-15 10:47:56,"Jln. Raya Madiun, Madiun, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Madiun,264
263,2023-11-03 07:34:02,2023-11-15 10:47:56,"Jln. Raya Probolinggo, Probolinggo, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Probolinggo,263
262,2023-11-03 07:34:02,2023-11-15 10:47:56,"Jln. Raya Pasuruan, Pasuruan, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Pasuruan,262
261,2023-11-03 07:34:02,2023-11-15 10:47:56,"Jln. Raya Banyuwangi, Banyuwangi, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Banyuwangi,261
284,2023-11-03 07:34:01,2023-11-15 10:47:59,"Jln. Raya Sintang, Sintang, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Sintang,284
283,2023-11-03 07:34:01,2023-11-15 10:47:59,"Jln. Raya Sanggau, Sanggau, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Sanggau,283
282,2023-11-03 07:34:01,2023-11-15 10:47:59,"Jln. Raya Ketapang, Ketapang, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Ketapang,282
281,2023-11-03 07:34:01,2023-11-15 10:47:58,"Jln. Raya Sambas, Sambas, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Sambas,281
280,2023-11-03 07:34:01,2023-11-15 10:47:58,"Jln. Raya Mempawah, Mempawah, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Mempawah,280
279,2023-11-03 07:34:01,2023-11-15 10:47:58,"Jln. Raya Kubu Raya, Kubu Raya, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Kubu Raya,279
278,2023-11-03 07:34:01,2023-11-15 10:47:58,"Jln. Ahmad Yani, Singkawang, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Singkawang,278
277,2023-11-03 07:34:01,2023-11-15 10:47:58,"Jln. Jendral Sudirman, Pontianak, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Pontianak,277
304,2023-11-03 07:34:00,2023-11-15 10:48:01,"Jln. Jendral Sudirman, Palangkaraya, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Palangkaraya,304
303,2023-11-03 07:34:00,2023-11-15 10:48:01,"Jln. Raya Barito Kuala, Marabahan, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Marabahan,303
302,2023-11-03 07:34:00,2023-11-15 10:48:01,"Jln. Raya Banjar, Martapura, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Martapura,302
301,2023-11-03 07:34:00,2023-11-15 10:48:01,"Jln. Raya Tabalong, Tanjung, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Tanjung,301
300,2023-11-03 07:34:00,2023-11-15 10:48:01,"Jln. Raya Kotabaru, Kotabaru, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Kotabaru,300
299,2023-11-03 07:34:00,2023-11-15 10:48:01,"Jln. Raya Tanah Laut, Pelaihari, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Pelaihari,299
298,2023-11-03 07:34:00,2023-11-15 10:48:01,"Jln. Raya Hulu Sungai Tengah, Barabai, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Barabai,298
297,2023-11-03 07:34:00,2023-11-15 10:48:01,"Jln. Raya Hulu Sungai Selatan, Kandangan, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Kandangan,297
296,2023-11-03 07:34:00,2023-11-15 10:48:01,"Jln. Ahmad Yani, Banjarbaru, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Banjarbaru,296
295,2023-11-03 07:34:00,2023-11-15 10:48:01,"Jln. Jendral Sudirman, Banjarmasin, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Banjarmasin,295
294,2023-11-03 07:34:00,2023-11-15 10:48:00,"Jln. Raya Bulungan, Tanjung Selor, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Tanjung Selor,294
293,2023-11-03 07:34:00,2023-11-15 10:48:00,"Jln. Raya Nunukan, Nunukan, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Nunukan,293
292,2023-11-03 07:34:00,2023-11-15 10:48:00,"Jln. Raya Mahakam Ulu, Long Iram, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Long Iram,292
291,2023-11-03 07:34:00,2023-11-15 10:48:00,"Jln. Raya Kutai Barat, Sendawar, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Sendawar,291
290,2023-11-03 07:34:00,2023-11-15 10:47:59,"Jln. Raya Paser, Tanah Grogot, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Tanah Grogot,290
289,2023-11-03 07:34:00,2023-11-15 10:47:59,"Jln. Raya Berau, Tanjung Redeb, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Tanjung Redeb,289
288,2023-11-03 07:34:00,2023-11-15 10:47:59,"Jln. Raya Kutai Kartanegara, Tenggarong, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Tenggarong,288
287,2023-11-03 07:34:00,2023-11-15 10:47:59,"Jln. Ahmad Yani, Balikpapan, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Balikpapan,287
286,2023-11-03 07:34:00,2023-11-15 10:47:59,"Jln. Jendral Sudirman, Samarinda, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Samarinda,286
285,2023-11-03 07:34:00,2023-11-15 10:47:59,"Jln. Raya Landak, Landak, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Landak,285
328,2023-11-03 07:33:59,2023-11-15 10:48:04,"Jln. Sudirman, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,328
327,2023-11-03 07:33:59,2023-11-15 10:48:04,"Jln. Raya Margonda, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,327
326,2023-11-03 07:33:59,2023-11-15 10:48:04,"Jln. Raya Kalimalang, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,326
325,2023-11-03 07:33:59,2023-11-15 10:48:04,"Jln. Ahmad Yani, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,325
324,2023-11-03 07:33:59,2023-11-15 10:48:04,"Jln. Raya Industri Jababeka, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,324
323,2023-11-03 07:33:59,2023-11-15 10:48:03,"Jln. P Bangka, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,323
322,2023-11-03 07:33:59,2023-11-15 10:48:03,"Jln. Akasia, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,322
321,2023-11-03 07:33:59,2023-11-15 10:48:03,"Jln. Raya Malinau, Malinau, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Malinau,321
320,2023-11-03 07:33:59,2023-11-15 10:48:03,"Jln. Raya Nunukan, Nunukan, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Nunukan,320
319,2023-11-03 07:33:59,2023-11-15 10:48:03,"Jln. Raya Bulungan, Tanjung Selor, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Tanjung Selor,319
318,2023-11-03 07:33:59,2023-11-15 10:48:03,"Jln. Raya Tana Tidung, Tideng Pale, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Tidung,318
317,2023-11-03 07:33:59,2023-11-15 10:48:03,"Jln. Raya Malinau, Malinau, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Malinau,317
316,2023-11-03 07:33:59,2023-11-15 10:48:02,"Jln. Raya Nunukan, Nunukan, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Nunukan,316
315,2023-11-03 07:33:59,2023-11-15 10:48:02,"Jln. Raya Bulungan, Tanjung Palas, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Tanjung Palas,315
314,2023-11-03 07:33:59,2023-11-15 10:48:02,"Jln. Ahmad Yani, Tarakan, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Tarakan,314
