id,created_at,updated_at,user,name,phone,email,courier,shippingMethod,shippingCost,totalProduct,totalPrice,transactionId
108,2023-11-03 07:18:27,2023-11-03 07:18:27,108,siti romlah,4878598184,siti_romlah@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,97100,trs-249c8610-c480-443b-add7-b425d35ad002
109,2023-11-03 07:18:27,2023-11-03 07:18:27,109,teresno maulana,001-888-456-3992x74288,teresno_maulana@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,238900,trs-ea36ba31-206b-498e-81df-2db0403124af
110,2023-11-03 07:18:27,2023-11-03 07:18:27,110,tessa eka fatiwi,(764)417-5063x03113,tessa_eka_fatiwi@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,1876300,trs-f97fbefc-841e-47ab-95ce-984bf1d88dea
111,2023-11-03 07:18:27,2023-11-03 07:18:27,111,wendi gusfan hutapea,+1-807-698-1006x8792,wendi_gusfan_hutapea@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,2800000,trs-9009eba9-ddef-4227-a2d6-0b9b8a2f6fd5
112,2023-11-03 07:18:27,2023-11-03 07:18:27,112,yovita sari,433-517-7136x283,yovita_sari@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,267000,trs-fdd1aac4-c58b-4ec0-8109-8fa66625d2cf
113,2023-11-03 07:18:27,2023-11-03 07:18:27,113,zukri adinalta,+1-433-388-0216x268,zukri_adinalta@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,3836000,trs-6739bcfb-c909-4385-aeaf-86dd8a526f57
114,2023-11-03 07:18:27,2023-11-03 07:18:27,114,alfi sahri,307.416.1234x39242,alfi_sahri@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,1054802,trs-c8588f62-d4b0-4192-b271-63eac253c0d0
115,2023-11-03 07:18:27,2023-11-03 07:18:27,115,amalia wulandari,(389)220-5334x67653,amalia_wulandari@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,1617000,trs-ff26b72c-427b-44b0-9a82-e79f2e4b4e5c
116,2023-11-03 07:18:27,2023-11-03 07:18:27,116,amelia novrida,001-447-339-3794x324,amelia_novrida@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,125000,trs-4bc5e34f-e223-4e4d-b161-cdd09fe96b5b
117,2023-11-03 07:18:27,2023-11-03 07:18:27,117,andre ganda wilaga putra,001-566-780-7333x118,andre_ganda_wilaga_putra@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,130000,trs-de2322d3-2f45-4eb3-b18d-c220c45089ac
118,2023-11-03 07:18:27,2023-11-03 07:18:27,118,andre oktora,+1-651-378-1152x9250,andre_oktora@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,153000,trs-0393d792-ad52-4980-9230-2f3143713246
119,2023-11-03 07:18:27,2023-11-03 07:18:27,119,benni setiawan,001-906-503-2593,benni_setiawan@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,32000,trs-be4557a7-b9a5-4606-b220-a32259eedab2
120,2023-11-03 07:18:26,2023-11-03 07:18:26,120,deswanto,+1-913-281-5918,deswanto@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,240000,trs-4f53a456-79a1-4044-aade-bcd560f1663e
121,2023-11-03 07:18:26,2023-11-03 07:18:26,121,desy syahputri,001-253-902-3477x388,desy_syahputri@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,147000,trs-b909af83-7982-4059-a2d3-b38b613d9ae1
122,2023-11-03 07:18:26,2023-11-03 07:18:26,122,eka wulandari,001-254-547-9761x904,eka_wulandari@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,172000,trs-57c6b074-74a6-4a52-99bd-fa58eb48bec2
123,2023-11-03 07:18:26,2023-11-03 07:18:26,123,ferry ramadhan,(914)332-8303,ferry_ramadhan@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,260000,trs-9966556b-9014-4841-9760-31be85fdfad1
124,2023-11-03 07:18:26,2023-11-03 07:18:26,124,firdaus,(773)959-2832x62709,firdaus@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,167000,trs-e6e30cad-9c9d-4498-9271-48d529e10547
125,2023-11-03 07:18:26,2023-11-03 07:18:26,125,hamdani asril,(892)504-1426,hamdani_asril@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,166000,trs-3afe57c0-96bf-4fea-a161-d117067bb5ee
126,2023-11-03 07:18:26,2023-11-03 07:18:26,126,hijrah syahputra,770.200.0952x498,hijrah_syahputra@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,24900,trs-68833c2a-beaf-4b4e-b589-2ba018fc88a2
127,2023-11-03 07:18:26,2023-11-03 07:18:26,127,indah rahmawati,891.957.9068x18126,indah_rahmawati@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,107900,trs-d073ee85-f23d-4fda-80d1-870cb153c9d7
128,2023-11-03 07:18:26,2023-11-03 07:18:26,128,indra firman,(512)937-1564x35877,indra_firman@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,168900,trs-e44965f8-4dfa-4b74-bdee-8da6b49b4b63
129,2023-11-03 07:18:26,2023-11-03 07:18:26,129,indri dian pertiwi,970-218-3462,indri_dian_pertiwi@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,144900,trs-a6ae8d54-23fa-42f7-b631-99608e85fd72
130,2023-11-03 07:18:26,2023-11-03 07:18:26,130,kemal pasha,302.572.9596,kemal_pasha@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,63900,trs-0bfe0cb6-e072-4c1f-817d-ba060f8fc29f
131,2023-11-03 07:18:26,2023-11-03 07:18:26,131,muhammad sayuti nur nasution,560-337-0815,muhammad_sayuti_nur_nasution@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,55500,trs-051ef326-6047-4351-bf80-daebeaf5d760
132,2023-11-03 07:18:26,2023-11-03 07:18:26,132,miftahur ridho,895.343.7560,miftahur_ridho@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,551500,trs-512c0e4c-7fd7-4d23-9dcd-b3bb95726536
133,2023-11-03 07:18:26,2023-11-03 07:18:26,133,mila yuli yanti,541.356.6223x546,mila_yuli_yanti@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,559500,trs-7bef6a6a-0823-45a9-8e2e-76c6ad844347
134,2023-11-03 07:18:25,2023-11-03 07:18:25,134,muhammad wendi hidayat,356.754.3228x43880,muhammad_wendi_hidayat@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,141500,trs-14f4f721-487c-4268-8be5-01d37646831e
135,2023-11-03 07:18:25,2023-11-03 07:18:25,135,nikawati,362.464.9858,nikawati@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,188000,trs-fb523af8-b7d1-4d50-9254-0534a86fa9e2
136,2023-11-03 07:18:25,2023-11-03 07:18:25,136,nofan widiyarna,+1-619-922-4834x56676,nofan_widiyarna@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,3038000,trs-50596fda-0187-4f8f-99a4-4c0350ef243a
137,2023-11-03 07:18:25,2023-11-03 07:18:25,137,nurudin rahman,215.774.6638,nurudin_rahman@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,302000,trs-595087c1-ef98-43cc-a5f0-82ea606e3d56
138,2023-11-03 07:18:25,2023-11-03 07:18:25,138,puji astuti,(662)535-7107x90959,puji_astuti@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,230000,trs-dcf43510-c30b-4ea1-8770-da89407ee2bc
139,2023-11-03 07:18:25,2023-11-03 07:18:25,139,refi delia,334.206.6508x13062,refi_delia@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,258000,trs-96e9663e-6e6b-47d5-a4f6-970ec6da4b40
140,2023-11-03 07:18:25,2023-11-03 07:18:25,140,reno mulia sari,(665)949-6299x995,reno_mulia_sari@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,314000,trs-cf7ee5aa-2fd3-4d57-b7d1-63713f931207
141,2023-11-03 07:18:25,2023-11-03 07:18:25,141,resa putri ananda,+1-854-481-9648x327,resa_putri_ananda@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,109000,trs-7a28c0cb-02d1-4a9f-9939-f8d21eb5641e
142,2023-11-03 07:18:25,2023-11-03 07:18:25,142,resi septiani,(557)480-9354x9481,resi_septiani@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,44010,trs-3e1528b6-debc-45e5-b3d1-763e9f84410d
143,2023-11-03 07:18:25,2023-11-03 07:18:25,143,rudi kurniawan,516.723.6735x0765,rudi_kurniawan@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,51900,trs-c8feed9f-c251-402c-8f07-a5a8887393d2
144,2023-11-03 07:18:25,2023-11-03 07:18:25,144,siti zulaiha,+1-556-331-1636x063,siti_zulaiha@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,134500,trs-9681d409-1bfc-4501-8171-17758efcb8ca
145,2023-11-03 07:18:25,2023-11-03 07:18:25,145,sry dhina pohan,452-357-5762x566,sry_dhina_pohan@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,52900,trs-6106d7d2-e40b-442a-967e-f3ca7f5b271c
146,2023-11-03 07:18:25,2023-11-03 07:18:25,146,thovanni jogga,9079234647,thovanni_jogga@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,891700,trs-619f1213-50bc-46ea-99b6-935b110bd018
147,2023-11-03 07:18:25,2023-11-03 07:18:25,147,tian fitra kurniawan,+1-382-245-5840x38938,tian_fitra_kurniawan@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,706000,trs-2f3e254f-236a-4069-b3d3-f0e170aa5cf8
148,2023-11-03 07:18:25,2023-11-03 07:18:25,148,widya ayu azhari,479-297-1436x26935,widya_ayu_azhari@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,105100,trs-933d45df-37ae-43b5-9871-8de9cfc74a88
149,2023-11-03 07:18:25,2023-11-03 07:18:25,149,yudiatma adrion,(248)351-0521x5842,yudiatma_adrion@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,237900,trs-bbd05e2a-e513-4f3c-897c-db9877c4592c
150,2023-11-03 07:18:25,2023-11-03 07:18:25,150,zukri rahman,001-925-248-2549,zukri_rahman@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,1869300,trs-61bcffb5-2e45-4de7-8415-29e9c59a9079
151,2023-11-03 07:18:25,2023-11-03 07:18:25,151,andre saputra,+1-988-705-0306x3506,andre_saputra@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,2808000,trs-c4f3bb88-69c0-4aab-bb04-2bc58769e065
152,2023-11-03 07:18:25,2023-11-03 07:18:25,152,andrianto,001-444-481-4849x34170,andrianto@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,266000,trs-1189fac5-96a8-4fc9-a442-5bc6fe25c8eb
153,2023-11-03 07:18:25,2023-11-03 07:18:25,153,andryan dwi cahyono,001-548-957-2315x2875,andryan_dwi_cahyono@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,3829000,trs-550e974f-eb83-43db-b1c6-f09383b66ef0
154,2023-11-03 07:18:25,2023-11-03 07:18:25,154,angga wiratama,(507)803-9388x634,angga_wiratama@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,1062802,trs-cf85922f-106f-4a2f-9093-859e976659ba
155,2023-11-03 07:18:25,2023-11-03 07:18:25,155,anggi desmita arini,824.872.0683x77212,anggi_desmita_arini@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,1616000,trs-e43d4ad4-987a-43be-8e27-ae9079e3c066
156,2023-11-03 07:18:24,2023-11-03 07:18:24,156,dewi cita rani,392.327.5930x85273,dewi_cita_rani@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,118000,trs-fe20dba7-d0cb-4900-8415-21d6c5a3fe59
157,2023-11-03 07:18:24,2023-11-03 07:18:24,157,dewi kartika sari,(227)552-8033,dewi_kartika_sari@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,138000,trs-c6043f17-67ec-46d6-beca-7665bfdbdbee
158,2023-11-03 07:18:24,2023-11-03 07:18:24,158,dewi shinta octariati,+1-275-256-7291x281,dewi_shinta_octariati@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,152000,trs-2832a493-8be1-4459-838e-daa9a037b41a
159,2023-11-03 07:18:24,2023-11-03 07:18:24,159,firdaus,+1-884-824-1775x876,firdaus@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,25000,trs-0b2220b9-c14c-4ede-a00e-f344269f65d5
160,2023-11-03 07:18:24,2023-11-03 07:18:24,160,fitra andri gunawan,9136468777,fitra_andri_gunawan@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,248000,trs-2654a66d-7e81-4f1c-8756-aa74c938fbf6
161,2023-11-03 07:18:24,2023-11-03 07:18:24,161,indriani saritsha,546-537-0893x15908,indriani_saritsha@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,146000,trs-b6be12e5-d3fb-4eb9-baee-978b1188dd7d
162,2023-11-03 07:18:24,2023-11-03 07:18:24,162,inggar wangi r,505-908-0489,inggar_wangi_r@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,165000,trs-19a4cd69-43f4-4715-93d0-92fc27e13c8d
163,2023-11-03 07:18:24,2023-11-03 07:18:24,163,mira afriani,001-431-394-7383,mira_afriani@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,268000,trs-2d63e1e6-321b-40e5-b1cd-ccdb01d1d37b
164,2023-11-03 07:18:24,2023-11-03 07:18:24,164,muhammad adri,+1-424-666-3404x2695,muhammad_adri@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,166000,trs-855edd81-d522-47a0-9e9b-58c6f39f47aa
165,2023-11-03 07:18:24,2023-11-03 07:18:24,165,muhammad alayyubi,717.302.8667x729,muhammad_alayyubi@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,159000,trs-8bb76849-77c1-4d6a-8b64-55b745717365
166,2023-11-03 07:18:24,2023-11-03 07:18:24,166,nony chrisnayanti,756-381-3413x770,nony_chrisnayanti@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,32900,trs-37cd85f7-a7df-4adc-9e45-29bd258aefef
167,2023-11-03 07:18:24,2023-11-03 07:18:24,167,nora ferwati,464-661-6631x2774,nora_ferwati@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,106900,trs-76a621f6-56da-493e-8801-20be3862b855
168,2023-11-03 07:18:24,2023-11-03 07:18:24,168,nurul gayatri indah reza,(698)415-9995x5416,nurul_gayatri_indah_reza@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,161900,trs-2711739d-43a0-4c24-b82b-98c826c7e593
169,2023-11-03 07:18:24,2023-11-03 07:18:24,169,benny yohanes,(832)231-3896x5755,benny_yohanes@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,152900,trs-399950fb-8766-4639-897a-2e3c7fa9b587
170,2023-11-03 07:18:24,2023-11-03 07:18:24,170,elennuari,(425)514-8721x726,elennuari@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,62900,trs-fd7a7228-110a-4a8d-9b18-a5f48ce8b8a6
171,2023-11-03 07:18:24,2023-11-03 07:18:24,171,harika vaizal,+1-428-552-1931x50385,harika_vaizal@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,48500,trs-5d9b0172-7c82-49b7-b38d-205ecaa1e3ec
172,2023-11-03 07:18:24,2023-11-03 07:18:24,172,hildayanti oktaviana,001-898-946-7385,hildayanti_oktaviana@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,559500,trs-43b88910-d4b7-457e-a6d7-c2ab3259a443
173,2023-11-03 07:18:23,2023-11-03 07:18:23,173,khairul fahmi purba,(318)330-4509x319,khairul_fahmi_purba@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,558500,trs-e48f0a08-f3ff-41e4-9679-6d02dfa394bc
174,2023-11-03 07:18:23,2023-11-03 07:18:23,174,muhammad triyoga sp,605.819.7626x58194,muhammad_triyoga_sp@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,134500,trs-fb3f41b5-1bfd-499b-aa48-0faeba2f34d1
175,2023-11-03 07:18:23,2023-11-03 07:18:23,175,putri lia lestari,982.864.4438x9644,putri_lia_lestari@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,196000,trs-67dd6d3a-123f-4bf0-8210-c65ed97fdb80
176,2023-11-03 07:18:23,2023-11-03 07:18:23,176,resti yulia,(954)246-0810x0264,resti_yulia@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,3037000,trs-64d9b9cb-0747-4ccd-b981-e5a525890646
177,2023-11-03 07:18:23,2023-11-03 07:18:23,177,reysa hastarimasuci,499-589-9260x2515,reysa_hastarimasuci@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,295000,trs-8bd4628c-48f0-4671-97eb-05be4bf1923e
178,2023-11-03 07:18:23,2023-11-03 07:18:23,178,reza fahlevi,444-927-7033x409,reza_fahlevi@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,238000,trs-71b27fe4-8cc7-42fc-b7df-1884a12b2d27
179,2023-11-03 07:18:23,2023-11-03 07:18:23,179,rhesma naca,271.349.0130x5355,rhesma_naca@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,257000,trs-3f3771b5-d1d9-4dcc-bb02-322d0a654d13
180,2023-11-03 07:18:23,2023-11-03 07:18:23,180,rudi wijaya,274.586.4613x1868,rudi_wijaya@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,307000,trs-c76087ea-e4fe-40f7-b50e-012971e2b2c5
181,2023-11-03 07:18:23,2023-11-03 07:18:23,181,suci fahma julia,(771)936-4247x256,suci_fahma_julia@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,117000,trs-7f5b024b-c799-4f88-84f7-0b8fbeea3b5a
182,2023-11-03 07:18:23,2023-11-03 07:18:23,182,suci hijryani fitry,001-775-449-5558,suci_hijryani_fitry@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,43010,trs-110298ee-b4d5-4ecb-bc65-1460b52bd271
183,2023-11-03 07:18:23,2023-11-03 07:18:23,183,tika handayani asnur,794.595.0863x3300,tika_handayani_asnur@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,44900,trs-0c221e28-6b64-4010-8207-fdd2d03c1584
184,2023-11-03 07:18:23,2023-11-03 07:18:23,184,tio doli raharjo,500.227.0988x57547,tio_doli_raharjo@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,142500,trs-ac453f6b-86ae-4096-88b3-e35ad5666ad6
185,2023-11-03 07:18:23,2023-11-03 07:18:23,185,winda wahyuti,(366)336-0769,winda_wahyuti@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,51900,trs-79fe8b98-b742-4467-a970-ce2a3975c7b9
186,2023-11-03 07:18:23,2023-11-03 07:18:23,186,yulia ningsih,+1-246-770-4509x1260,yulia_ningsih@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,884700,trs-90e55ed0-65a8-4fa8-af2c-93efaff95f20
187,2023-11-03 07:18:23,2023-11-03 07:18:23,187,anggia anfina,786-687-7538,anggia_anfina@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,714000,trs-38967f10-1106-4dba-a08d-d0df903d9ffb
188,2023-11-03 07:18:22,2023-11-03 07:18:22,188,anita pauzia hsb,(635)735-5406x2087,anita_pauzia_hsb@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,104100,trs-9fae52ec-87bf-4d4a-9688-376140802ece
189,2023-11-03 07:18:22,2023-11-03 07:18:22,189,annisa julita sari,(866)941-3300,annisa_julita_sari@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,230900,trs-c7f4020d-c34e-4ac2-9712-6fd2b9b4bc74
190,2023-11-03 07:18:22,2023-11-03 07:18:22,190,boby adi oktarino,661.704.4409x62700,boby_adi_oktarino@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,1877300,trs-27721a3d-cc36-409b-b6c4-de1e540cadd3
191,2023-11-03 07:18:22,2023-11-03 07:18:22,191,dias marzal fatama,311-603-4733,dias_marzal_fatama@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,2807000,trs-dadb020b-1ea2-454e-903d-31bad677f0f8
192,2023-11-03 07:18:22,2023-11-03 07:18:22,192,dicky mahendra,980.335.7400x575,dicky_mahendra@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,259000,trs-6c48cbf8-bae3-4082-9f4f-3d58e062eb95
193,2023-11-03 07:18:22,2023-11-03 07:18:22,193,dika aristya linardi,001-864-491-8599x23790,dika_aristya_linardi@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,3837000,trs-1771b468-7445-4722-a6d3-af9100eafcc4
194,2023-11-03 07:18:22,2023-11-03 07:18:22,194,elvi suryani,+1-317-254-4882x688,elvi_suryani@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,1061802,trs-7e9ccea7-7037-4e5f-bdd7-21ac58acac55
195,2023-11-03 07:18:22,2023-11-03 07:18:22,195,fitra miswardi,380.355.2192x08126,fitra_miswardi@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,1609000,trs-f11c8ad8-311b-4642-8a8c-9228c474e41a
196,2023-11-03 07:18:22,2023-11-03 07:18:22,196,fitri meldiani,835.789.1490,fitri_meldiani@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,126000,trs-ee2bfc46-d56a-42cd-b85c-b567e96998df
197,2023-11-03 07:18:22,2023-11-03 07:18:22,197,husnul habib,296.385.7464x361,husnul_habib@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,137000,trs-8c56744e-988c-40d8-bd9e-a081e5e6edbc
198,2023-11-03 07:18:22,2023-11-03 07:18:22,198,irfani dwi ayu riski,538-284-5419x81711,irfani_dwi_ayu_riski@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,145000,trs-7a0e2237-7e43-4c28-a389-09397e80e32a
199,2023-11-03 07:18:22,2023-11-03 07:18:22,199,irpandi kurniawan,(343)423-9109x658,irpandi_kurniawan@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,33000,trs-14689965-e1c0-474e-bc1b-f8e9aff87fbb
200,2023-11-03 07:18:22,2023-11-03 07:18:22,200,kurniawan eka putra,001-471-959-5871,kurniawan_eka_putra@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,247000,trs-ab79e9c0-94e0-4edd-8795-4f0b50507292
201,2023-11-03 07:18:22,2023-11-03 07:18:22,201,muhammad asri wisnu wardana,+1-726-335-0474x65706,muhammad_asri_wisnu_wardana@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,139000,trs-3c934e16-3b12-4555-857e-d8ab96afe51d
202,2023-11-03 07:18:22,2023-11-03 07:18:22,202,muhammad audi reza islami,534.630.6604x540,muhammad_audi_reza_islami@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,173000,trs-1427e0a9-4bd1-443a-88da-984a4f09b73c
203,2023-11-03 07:18:21,2023-11-03 07:18:21,203,muhammad azmeer,+1-353-209-2577x5099,muhammad_azmeer@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,267000,trs-dbd49952-2e0e-40b4-81ff-15f9a4d5864c
204,2023-11-03 07:18:21,2023-11-03 07:18:21,204,muhammad thoha,(342)451-5607,muhammad_thoha@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,159000,trs-5e8c2808-72bc-47e5-be1f-2f4f6adead4e
205,2023-11-03 07:18:21,2023-11-03 07:18:21,205,novi gustiana,001-435-246-0417x07532,novi_gustiana@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,167000,trs-dfb48e9b-e55e-49b1-ab8c-78aecbca9194
206,2023-11-03 07:18:21,2023-11-03 07:18:21,206,novia kumala sari,(275)528-5792x2724,novia_kumala_sari@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,31900,trs-cd87a599-85ba-49b7-aa07-14f9e06f86c5
207,2023-11-03 07:18:21,2023-11-03 07:18:21,207,padli nofrizal,(355)218-2326x52736,padli_nofrizal@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,99900,trs-0f05d970-71f9-4d36-b0a3-c55d9aedef79
208,2023-11-03 07:18:21,2023-11-03 07:18:21,208,putri wahyuni,4653940544,putri_wahyuni@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,169900,trs-898b2479-49b4-4e8a-a29c-e98071b18138
209,2023-11-03 07:18:21,2023-11-03 07:18:21,209,rahmat hidayat,799-280-2619,rahmat_hidayat@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,151900,trs-cf4061fe-eeb9-41a9-a1e2-efb3db73f0f6
210,2023-11-03 07:18:21,2023-11-03 07:18:21,210,rahmi andreni,536.804.0830,rahmi_andreni@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,55900,trs-a15a90cb-4645-4b3f-939f-54e93d1c427e
211,2023-11-03 07:18:21,2023-11-03 07:18:21,211,rian aries fani,001-217-701-1613x49748,rian_aries_fani@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,56500,trs-0598a09f-16d5-4ec0-9073-3f7200eefcf6
212,2023-11-03 07:18:21,2023-11-03 07:18:21,212,riandi selvi,464-813-3132x73863,riandi_selvi@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,558500,trs-c6c05fca-a020-4ba3-a663-31ec035e41b3
213,2023-11-03 07:18:20,2023-11-03 07:18:20,213,rianto,(238)761-3194x87384,rianto@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,551500,trs-d1942a70-ca17-4540-8cd7-11626315a65d
214,2023-11-03 07:18:20,2023-11-03 07:18:20,214,ridha ulva,+1-220-798-0773x0409,ridha_ulva@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,142500,trs-1cb4e954-c2fd-4cc5-a4d5-69e89a1c23cc
215,2023-11-03 07:18:20,2023-11-03 07:18:20,215,rizqi wahyuningsih,001-205-650-0764x562,rizqi_wahyuningsih@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,195000,trs-d9bdad1a-3e98-4a9f-bfe0-62478c84c271
216,2023-11-03 07:18:20,2023-11-03 07:18:20,216,ruwadi saputra,(632)370-9313,ruwadi_saputra@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,3030000,trs-914852e3-db67-4811-9121-6acbb4da3865
